"","fpool2_eGFPorf_IL17_24h1","fpool2_eGFPorf_IL17_24h2","fpool2_eGFPorf_IL17_24h3","fpool_eGFPorf_IL17_24h1","fpool_eGFPorf_IL17_24h2","fpool_eGFPorf_IL17_24h3","fpool2_TNIP1orf_IL17_24h1","fpool2_TNIP1orf_IL17_24h2","fpool2_TNIP1orf_IL17_24h3","fpool_TNIP1orf_IL17_24h1","fpool_TNIP1orf_IL17_24h2","fpool_TNIP1orf_IL17_24h3"
"EMB",74.191882951885,82.599639625303,79.4069521957125,67.8972653181373,75.1333291539136,75.3170286008223,74.2180990885575,74.2594769124346,76.785118933619,77.6901085971256,54.2258580652334,73.452368191853
"EMBP1",3.17552806408846,3.41555028425323,3.32702981209435,1.62403762490485,1.81532205024432,2.05478754056406,3.16237034517262,3.42581033245967,3.4792838833637,1.80612902037762,1.59753062487264,1.75176234177324
"EMC1",102.208013664492,100.348569050025,97.7815442284826,90.3058613925455,88.0056127829187,89.2623881592093,100.649268516729,98.8878864873863,98.0488962054072,83.0553742164826,81.9636277051591,83.4033514944259
"EMC10",53.3241271021608,49.5329366550436,51.4516187123471,41.6628113773667,40.6722155224161,39.6150950835218,49.0362611547755,49.2280308277818,47.93382642388,37.4373360915038,40.9560472295977,37.1154646163205
"EMC2",11.8360591479661,11.574091792928,11.0302772608439,14.9598850447966,15.2727094805679,14.3986215158643,12.2590652886939,11.5872996539077,12.0436749808744,15.2591341501021,13.3342273930902,14.5250294172031
"EMC3",16.9361496751385,17.331307555905,16.621343957517,20.2067758329507,20.5986543387227,19.0521109459653,16.0721291205275,14.8979566978813,16.004705863473,19.3229244459517,20.1494991717807,18.3691745560944
"EMC3-AS1",9.96648418382742,10.962574056446,10.7955905106132,11.274568895974,11.3420121486339,10.5610036092226,9.89054099724771,10.162277708893,10.0230139563054,10.1461953791802,10.0489829629085,9.58603281470357
"EMC4",44.7323303919647,42.4184498184113,42.5611324094892,49.5331475595978,48.5036048631395,48.2270722755917,43.8046855220208,42.3764101628625,42.0591894054312,48.6725210270881,48.5443176977428,49.1101706509623
"EMC6",24.6343995274741,23.3868246537514,22.2538259630544,20.6752482247502,20.1035665068379,19.5809165630222,22.4489252898057,22.8147452812965,23.6056029625137,20.4783158045757,23.0353609457442,20.9359929874427
"EMC7",20.7027933528884,20.7468578401583,20.6524340203035,21.7371189794956,22.4739870352561,21.0313548269498,18.7009308066381,19.676818170052,19.363552997028,22.8023788822674,19.7114665810898,20.4858873857371
"EMC8",38.1063367690615,34.6626151118101,36.3212258739429,34.9480404282409,31.3855680091827,31.2146401382746,34.1093525707714,34.1861325192929,33.4412708635611,30.013614603334,30.7266979058165,28.2714977936181
"EMC9",8.15189671863402,8.35243737633978,8.393502596487,7.60486849354481,7.00624295424873,7.38816990688106,9.13573655272091,8.75164992493899,9.27362973527326,7.3041982441742,8.27108597716318,7.23818467607693
"EMD",43.3576429183334,40.897113010578,42.3816660710775,39.9606950204952,39.5770212276406,40.4762928027288,42.2169934145679,41.6279137877032,41.4570056563875,38.5661667292398,41.8192290994886,38.0156758197318
"EME1",6.44728425133112,5.80196096320745,6.08805040304402,6.76161818830576,6.81120835380926,6.70827697066502,5.89528298914896,6.46297831627896,6.35638401768369,6.53393733842492,7.56250384516322,6.32580845640337
"EME2",3.07929994093427,2.78911748102775,3.09234306186363,2.43605643735727,1.83032471181658,2.5987018895369,2.771954253176,2.23109496441701,2.59608105143292,2.45686668213132,2.49936242923623,2.76145869154532
"EMG1",31.9339900124567,29.7704732199539,29.7499968674827,31.9654328671175,32.1657064109406,30.4894210063108,29.3202485089462,28.8315046046921,29.4400943976929,29.5355216273517,31.9763791204346,28.5147981188644
"EML1",3.47795930828736,3.922662553531,3.87923393028429,2.71713987243696,2.3254125437014,2.28141851930274,2.87606521104177,2.90762053427249,3.42575643900426,3.66537948253105,4.1484263000725,4.08744546413756
"EML2",41.0069273384237,39.7039076711009,38.9856107442094,35.5258230447935,35.7063345419957,38.3610703345011,52.0034234539498,49.9045563976373,49.0846664776079,37.370934289284,42.2959116246522,39.9864084542267
"EML3",22.9297870601712,21.7909125122007,21.9363085950951,17.4584044677271,16.5329330526383,17.6772163416173,24.0756590064582,24.6571978970732,22.4012354644263,17.5831972277939,20.5488818279989,19.5248511010142
"EML4",62.3558238039189,63.2398829922869,62.5647265909195,71.7231231844997,71.1576238372628,67.4907054683798,60.4233971713436,65.248732088402,63.456785288118,67.1056613232949,61.0024799094512,66.0073782393167
"EML5",4.79765928297348,4.48943508978263,4.32099722483624,3.48231144570943,3.79567337778357,3.12750750659382,3.70895287396789,4.05915341913289,4.18852252112631,3.25368830876851,3.28524443018164,3.54001973233342
"EML6",3.80788430195889,3.7585968193529,3.72737779778206,4.74718690356802,4.30576387124065,4.44196718327819,4.17745218436384,4.27506583504421,4.13499507676686,4.67468687627149,3.95517662770887,4.84167647240104
"EMP1",217.18687395902,224.531414756105,221.944640203489,232.17491737582,245.983639138891,247.813420884792,234.301710676905,235.819540658348,231.854125242921,242.512662067027,233.909403428933,240.526701538476
"EMP2",61.2285800755412,61.4948201833016,60.3973254270241,55.5295941746311,54.7597147387748,53.9834991355543,61.2042293553368,63.4494619558077,61.4896517079085,53.3737686242475,53.8651253434879,55.411649074841
"EMP3",39.4535304932203,37.5263079265551,37.9916433314675,23.6110085466936,25.1144554719751,24.5819068271891,41.4231473608414,42.7362641893813,42.6881368766547,22.656294917384,26.7328713436349,23.7096166952503
"EMSY",25.8303776295334,25.7434051992187,27.2512732326733,24.8134210189789,26.1946471051783,26.2740848017713,25.3770459797803,25.4200884332932,25.398772348555,26.4013565625787,26.2561888184713,27.2496364275837
"EMX2",2.0070437115018,1.84946827618952,1.6566123545698,5.93398362946002,5.64100075117242,5.12186011949423,1.87399724158378,2.07275919274871,1.8600786914906,5.27230309624937,5.11467466189063,5.70539262702535
"EMX2OS",4.63269678613771,5.26501856044275,5.77053303508481,8.15141961731087,8.16144789531329,7.90186679202208,5.7261026826171,6.17509509506386,5.39289001921374,8.23382347525091,9.71401686414492,9.46438265208042
"ENAH",107.73425730849,112.235877244566,107.431311193852,116.805783022002,120.471372425305,119.071916229304,97.1615514282255,98.3840908502599,100.537922368121,116.721087941904,98.42849979054,111.431548962798
"ENC1",84.928192120946,83.8077600315236,84.2939586416935,93.1323114897357,92.0413287458586,90.1991295379958,69.0515928044689,72.7912724842376,72.1282312743476,81.820300695195,77.4415853718503,76.5544473387431
"ENDOD1",51.5095396369674,48.74243811764,49.2428022395874,44.0207890827574,43.5827318674359,44.2988019774546,49.0102334153091,48.4795344526226,49.365685560495,50.4520893265778,47.6167192703974,51.3728636757527
"ENDOG",13.5956591142142,12.6628916652008,13.2528988365584,10.1033879164753,9.63170872939547,9.45806617936103,14.5755341012072,14.1206720006006,13.5022978396691,11.607035028015,13.3342273930902,11.1553199125421
"ENDOU",1.11349685364141,0.775583470660122,0.648839838873173,1.5771903857249,1.17020760263683,1.20869855327298,0.481513180129165,0.460613153944157,0.388073971605952,1.64676469505018,1.85519685469081,2.14104286216729
"ENDOV",3.54669368196893,3.25148455007513,3.3684451209586,3.88832085193564,3.75066539306677,3.958487761969,4.29457701196282,3.38262784927741,3.39899271682454,4.48876183005614,5.05025810443609,4.7200263097779
"ENG",4.83889990718242,4.80265149139537,4.87320134302617,4.24748301898191,3.61564143891637,4.32109732795089,5.96035233781507,5.88721187384876,5.95492818498788,3.79818308697058,4.21284285752704,4.09961048039987
"ENGASE",13.8705966089405,14.3184640737253,15.5583510300014,10.8841752361411,11.2069881944835,12.8122046646935,14.9659501932038,16.1646428712278,15.148266753722,11.4875117840194,13.0121446058175,12.7975971079545
"ENKD1",10.2001810543448,10.7686781887809,11.7343375115361,8.52619753075045,8.26646652631916,8.7932819750609,12.7015368596234,12.4797376396745,12.0704387030541,9.00408438100019,10.4741322421085,10.0483034326715
"ENO1",1581.19302592027,1552.1811658588,1548.14566065434,1510.71415332855,1478.45228730063,1439.55997694811,1556.94033327332,1545.17000738886,1529.97494212592,1367.06702374009,1510.90323840777,1342.67717490414
"ENOPH1",36.8278774185844,38.6747680658019,37.8259820960105,36.0723741685596,38.6618588717323,36.2458478662734,37.4409032224759,36.8778406376541,36.238079831342,36.9725234759654,32.7880277443618,34.4513260548737
"ENOSF1",27.0538494810653,28.3833720128118,27.5135701888135,26.3906114047038,26.8847695375026,26.9086515422396,26.9126826083004,26.8163220561864,27.0581231236977,27.5169068398708,26.436555179344,28.0403624846342
"ENOX1",1.71835934203921,1.46167654085946,1.58758683979606,1.95196829916448,1.99535398911152,2.02457007673223,1.96509432971632,2.15912415911324,1.75302380277171,1.60692361371832,2.02267990407262,1.55712208157621
"ENOX2",14.3242434752389,14.6167654085946,15.1580030443137,15.5845149005292,16.1878718364762,16.5591701798398,14.2632012276099,14.0774895174183,13.8903718112751,16.4410862296139,14.9961745754174,15.0724551490073
"ENPP1",3.03805931672533,3.34097495053591,3.16136857663737,3.59162167046264,3.5106228079105,3.65631312365075,2.92812068997465,3.00837966169778,2.94400943976929,3.30680975054432,3.28524443018164,3.175069244464
"ENSA",97.6852918762451,96.649632497646,96.7323564039217,102.985847463918,107.614091457872,106.07840678162,99.5300757196717,95.5916236044734,96.7508556796907,104.954688588561,105.411254618612,103.852743831376
"ENTHD2",9.98023105856374,8.88937977910448,9.48410572991212,9.26013761123629,7.96641329487382,7.94719298776982,8.86244528832328,9.32741636736919,9.38068462399214,8.22054311480696,8.51586889549044,8.30870610716058
"ENTPD1",30.0231744241091,31.5304510956827,30.1227346472609,32.8867619043232,32.9458448126985,30.8671393042086,29.2551791602801,29.6663659462159,27.7138343171009,33.3337047143222,31.0358973815983,32.1643029975587
"ENTPD1-AS1",4.8251530324461,5.45891442810778,5.72911772622057,4.98142309946775,3.94569999350624,4.20022747262359,5.43979754848624,5.34023375354007,5.19216210286584,4.7278083180473,4.89565836654518,4.51322103331856
"ENTPD2",2.68064057358117,2.22234494477612,2.37447770821672,2.81083435079685,2.22039391269553,2.64402808528463,2.40756590064582,2.54776650775362,2.38197127399515,3.71850092430686,3.91652669323615,4.24559067554765
"ENTPD3",2.44694370306384,2.23726001151958,2.01554503139326,2.77960285801022,2.5504524672854,2.55337569378916,2.34249655197972,2.63413147411815,2.43549871835459,2.90839893722573,2.71837872458167,2.68846859397143
"ENTPD4",58.3829770051242,57.6467329634879,58.8925692049565,54.2334872239859,55.104775954937,55.6756771101364,58.0418590101642,59.5342501472823,57.7828761860172,54.1838706113286,53.3111429493789,55.1805137658571
"ENTPD5",6.94217174183841,6.54771430038065,6.94396678623842,7.63609998633145,8.04142660273516,7.61480088561975,6.88433708887374,7.16829220825595,7.54736965468127,7.14483391884676,7.92323656690865,7.65179522899561
"ENTPD6",62.4245581776005,60.1524641763899,62.3576500465983,51.813046533022,50.8290174068409,51.0826226076991,64.3015303518433,66.5010241006877,65.7317016733943,52.3246201491752,58.773667021524,54.3046325949704
"ENTPD7",38.257552391161,38.227316063498,35.603360520296,36.2753788716727,36.6214968979039,36.3818264535166,32.8339933369158,31.6527601726001,31.5142828666212,36.2952250933238,30.9972474471256,34.5243161524476
"ENY2",22.874799561226,22.5366658493739,22.8888606989728,25.2975091571717,25.3544980571314,23.8113614994776,21.4208295808812,21.9367014565905,21.9863977706406,23.78512555512,26.3721386218895,23.8799269229227
"EOGT",36.7453961701665,36.1242916526695,38.4334066260194,31.9498171207242,34.2810816926303,35.792585908796,36.2045855978199,36.2301033899201,36.7332086916668,35.6179267106822,28.7813178706893,33.4902897701509
"EP300",146.55543156384,141.484323128498,143.987223818025,140.635412018202,136.85427886222,138.426201813588,146.523159326332,142.228705441319,139.827066527951,135.937769504304,142.592491581374,134.581574909982
"EP300-AS1",11.0112466637873,12.0364588619754,12.8801610567802,9.32260059680956,8.11643991059649,8.09828030692894,12.5974259017576,14.034307034236,11.2006177322132,8.10101987081138,7.92323656690865,8.63716154624306
"EP400",174.104168535413,169.688714340389,170.493021491142,152.831309951382,150.611719523989,156.828637287169,176.259851666741,181.755071714152,173.50921089113,141.488960169876,152.010192281228,146.929066416231
"EP400NL",1.77334684098447,1.53625187457678,2.19501136980499,1.31172269703853,1.33523687993177,1.3597858724321,1.80892789291767,1.77048181047285,2.00727916347906,1.9256522643732,1.88096347767262,1.64227719541241
"EPAS1",113.947844689304,111.102332172063,106.161241722015,107.889191831419,103.323330248203,106.07840678162,118.335117484176,110.907010973117,109.503769298328,113.78612828379,118.784131946175,123.231614737243
"EPB41",39.5085179921655,39.2862858022839,37.743151478282,35.9318324510197,34.716158878226,35.8228033726278,38.7032485865983,39.4975779507115,39.7708911590651,36.6670751857545,34.4370916151981,35.6313326323182
"EPB41L1",2.92808431883482,2.74437228079736,2.9680971352709,3.12314927866317,3.00053231445342,2.7195717448642,3.0842871267733,2.89322637321174,3.22502852265636,1.9522129852611,2.49936242923623,2.59114846387292
"EPB41L2",63.0431675407346,63.5530993938996,65.2981369759597,62.2287493773636,60.2956968589414,61.084603136033,62.6097272865247,62.2259582656435,62.5735824561872,53.0948810549244,53.4142094413061,52.4798801556233
"EPB41L3",12.7158591310902,12.5883163314835,11.5134558642601,4.95019160668112,5.20592356557668,4.81968548117599,12.7796200780227,11.5297230096647,12.2310210361324,5.85663895578331,5.26927439978153,5.97302298479626
"EPB41L4A",13.7193809868411,13.5876258032956,13.0182120863277,12.758064803339,13.4123794456068,13.1143793030118,12.4803010741586,13.1850515316515,12.6993861742775,13.1342764790696,12.8188949334538,13.1747126120862
"EPB41L4A-AS1",9.5403310670017,9.73953858348192,10.6713445840205,8.69797074107692,8.70154371191491,9.54871857085651,9.82547164858161,9.78802952131334,9.75537673450823,7.91509482459604,9.14715115854495,8.4181912535214
"EPB41L4B",11.6023622774488,10.6344425880898,10.3400221131065,15.7875196036423,15.107680203273,15.7735161202123,9.74738843018228,9.52893462221975,9.51450323489074,17.1183846122555,14.2360591974538,16.0334914337301
"EPB41L5",19.6717777476649,19.6282278343985,18.6921094007293,23.78278175702,24.6193676400903,25.0351687846665,18.5577782395727,17.1578399844199,19.1895888028598,27.4770657585389,24.5427083901805,27.2374714113214
"EPC1",12.6746185068812,12.6330615317139,11.9414140558573,13.5700836157915,15.107680203273,14.3835127839484,11.1789141008366,11.9039711972443,11.6288372870887,14.4623125234649,14.1716426399992,14.0749238154975
"EPC2",12.8533278784533,12.5435711312531,12.9629916745087,15.6313621397092,15.6027680351578,14.8216660095099,12.1289265913617,12.39337267331,12.4852763968398,15.4450591963174,14.8158082145446,15.0724551490073
"EPCAM",32.1126993840288,31.3514702947611,32.3591613259301,39.7889218101688,43.9577984067425,43.6340177731544,33.2504371683788,33.2649062114046,33.5215620301003,42.3510694557664,35.9444390596344,38.8915569906184
"EPG5",75.6353047991979,74.8438049187018,73.5950038517635,71.1765720607336,72.3578367630441,76.9638803796567,80.4257149513038,76.6345134874592,78.4712334309414,75.9636617394116,75.6765716975958,77.1140380868095
"EPGN",49.6262177980924,48.3695614490534,47.2410623111489,143.711714057686,138.999659467054,130.781183464136,46.8629449093276,42.0885269416474,45.819492371682,112.192485030516,94.9757723109766,108.305139783383
"EPHA1",37.9001336480168,36.3032724535911,33.6982563125407,27.2807089491228,27.469873338821,28.1173500955126,37.6361112684742,37.6695194959956,36.1577886648028,32.2447151579181,34.591691353089,32.4440983715919
"EPHA10",14.1042934794578,15.7503104810979,17.5462858554852,13.4295418982516,10.7419056857432,11.7999196263274,16.0070597718614,16.3517669650176,15.6969230584063,10.6906901573822,11.6593968992721,12.3596565225112
"EPHA2",271.129610424315,258.284210796564,266.521317644372,258.768533483637,245.128487429272,247.556572442221,259.522590219887,244.355278167375,242.452559226091,231.928214793197,259.212227197077,234.833473927713
"EPHA4",4.96262177980924,4.23587895514375,3.7964033125558,3.57600592406933,3.39060151533236,3.39946468108024,3.17538421490584,2.936408856394,3.17150107829691,4.9535744455945,3.9938265621816,4.50105601705624
"EPHB2",1.16848435258666,1.14846013924672,1.2562643688821,2.35797770539069,2.83550303715848,2.5987018895369,1.23631762465596,1.09395624061737,1.33818610898604,3.30680975054432,3.80057688981797,3.78332005757971
"EPHB3",18.9156996371676,15.6160748804067,16.731784781155,20.3160860577039,19.2034068125019,22.0436398653159,16.0200736415946,17.3161757560882,16.4596891405283,23.5460790671288,26.8359378355622,28.2836628098804
"EPHB4",194.257086898849,183.112274409506,189.778750318926,156.219926918732,154.812464764224,156.647332504178,183.001036188549,187.62788942694,176.667330108337,144.941853885304,157.794799140646,153.765805555651
"EPHB6",2.77686869673536,2.77420241428428,2.33306239935247,1.99881553834443,1.69530075766618,1.69217797458217,1.99112206918276,2.24548912547777,1.91360613585004,1.56708253238646,1.61041393636355,2.03155771580647
"EPHX1",3.65666867985944,3.08741881589703,3.28561450323011,3.71654764160917,3.54062813105503,3.50522580449163,3.11031486623974,3.71369355367477,3.10459177284761,3.53257587809152,3.59444390596344,3.23589432577557
"EPHX2",3.03805931672533,2.80403254777121,2.83004610572341,2.90452882915675,2.77549239086941,2.52315822995734,2.771954253176,2.60534315199664,2.86371827323013,2.70919353056643,3.14352800378165,3.19939927698863
"EPHX3",3.10679369040689,2.25217507826305,1.82227359002678,4.7315711571747,3.88568934721717,5.24272997482153,0.96302636025833,1.06516791849586,1.36494983116576,6.14880688555028,7.18888781192688,7.4693199850609
"EPM2A",1.92456246308392,2.08810934408494,1.83607869298153,2.21743598785085,2.01035665068379,2.37207091079821,2.78496812290922,2.44700738032834,2.27491638527627,2.92167929766968,2.9245117084362,2.8344487891192
"EPM2AIP1",17.5272652888,20.0011045029851,19.2305084159645,18.8794373895188,19.7284999675312,19.8830912013405,17.6468073582472,17.1578399844199,18.3465315541986,19.7346156197143,14.9832912639264,20.3399071905893
"EPN1",153.222665810952,145.168344614134,146.458337246925,123.005234340149,116.345640492931,119.298547208043,153.316399327073,153.456151068708,147.093417099746,115.193846490849,134.476005342102,115.896109931067
"EPN2",54.1351927116033,52.8142513386056,53.3429178171477,47.3937903037136,46.2232003041549,49.209139850126,53.7082403890017,56.0796514927012,53.2865708598241,50.5716125705734,52.3448945875608,52.7231804808696
"EPN2-AS1",2.18575308307388,2.07319427734148,1.90510420775527,1.45226441457837,1.84532737338885,1.58641685117078,2.03016367838242,1.88563509895889,2.16786149655738,1.69988613682599,1.63618055934536,1.76392735803555
"EPN3",194.06463065254,189.883714711039,196.695106899255,200.412489211815,190.383775352069,208.787566345991,221.014549679287,221.396591275471,216.317784517593,199.630378193503,234.656635495405,206.136200564914
"EPOR",2.04828433571074,1.9837038768807,1.96032461957427,1.31172269703853,1.2752262336427,1.49576445967531,2.52469072824481,2.56216066881437,2.36858941290529,1.68660577638204,1.88096347767262,1.59361713036316
"EPPIN",1.77334684098447,1.87929840967645,1.76705317820779,2.15497300227759,2.47543915942407,2.32674471505048,1.96509432971632,2.10154751487022,1.57905960860353,2.49670776346318,1.77789698574536,2.45733328498746
"EPPK1",366.821605463794,346.87970725274,338.749616303615,383.58519440541,343.155878142465,381.435045949119,324.826188541188,325.336828295183,320.963938240302,311.955666828458,365.757213226889,356.155181111772
"EPRS",205.666992929989,207.722134536222,198.986753989743,238.671067875439,241.857907206518,247.04287555708,210.629481632177,204.195568807869,213.520975549813,231.649327223874,227.583697486897,228.556325536359
"EPS15",58.54793950196,59.1382396378343,56.835608864699,63.977712973415,68.4571447542547,69.8778851110939,59.2261211558873,59.2175786039457,60.3120479320008,69.64221016809,64.6999903073419,69.3405926951908
"EPS15L1",45.1034960098452,43.2387784893018,43.720761057688,40.5228618906546,40.7472288302774,39.6302038154377,42.5293262881652,42.3188335186194,41.8049340447239,39.6418759252,42.3087949361431,38.5022764702243
"EPS8",5.27879989874446,4.81756655813884,5.4254054612161,6.73038669551913,7.30629618569407,6.22479754935583,5.64801946421777,5.91600019597027,6.16903796242564,6.62689986153259,6.46742236843601,6.32580845640337
"EPS8L1",13.1969997468611,12.0066287284884,10.478073142654,30.9191778587654,27.4998786619656,32.4233386915476,11.2569973192359,12.3789785122492,12.0570568419642,42.3510694557664,49.5878659285064,47.5287185368615
"EPS8L2",92.1040607333017,88.0734691201543,93.9575307100173,119.772774836732,117.170786879406,122.849099208282,95.6909841483716,95.4188936717443,93.7934643788315,123.414389605656,137.864316264211,129.277627819613
"EPSTI1",9.80152168699166,9.78428378371231,8.64199444967247,8.83851245861677,8.82156500449304,8.82349943889272,9.73437456044906,9.15468643464013,9.67508556796907,8.19398239391905,7.8330533864723,8.30870610716058
"EPT1",104.22880425073,106.911198417149,103.593492572432,103.282546645391,111.454772820372,106.637429862508,94.8060410065126,94.440090719613,98.1291873719463,112.444811878951,86.7304529567952,106.139766888691
"ERAL1",34.490908713411,35.7514149840829,33.4773746652648,38.2117314244439,37.0265687603552,37.2732416365554,32.5737159422513,33.7830960095918,33.4947983079206,31.8994257863753,36.5757213226889,32.2494581113949
